"codigoestacion","codigosensor","fechaobservacion","valorobservado","nombreestacion","departamento","municipio","zonahidrografica","latitud","longitud","descripcionsensor","unidadmedida"
"0026085501","0103","2023-07-29T03:40:00.000","0","LA CELIA  - AUT","RISARALDA","LA CELIA","CAUCA","5.001330556","-75.998","Velocidad Viento (10 min)","m/s"
"0022045502","0103","2023-07-29T00:25:00.000","0.9729246","EL RUBY  - AUT","TOLIMA","PLANADAS","SALDAÑA","3.95","-75.66666667","Velocidad Viento (10 min)","m/s"
"0026175501","0103","2023-07-29T13:10:00.000","1.792262","RAFAEL ESCOBAR  - AUT","CALDAS","SUPIA","CAUCA","5.45","-75.63305556","Velocidad Viento (10 min)","m/s"
"0023065120","0103","2023-07-29T12:30:00.000","1.6","CABRERA LA","CUNDINAMARCA","PACHO","MEDIO MAGDALENA","5.142","-74.139","Velocidad Viento (10 min)","m/s"
"0044015501","0103","2023-07-29T03:45:00.000","1.798486","MOCOA  - AUT","PUTUMAYO","MOCOA","CAQUETÁ","1.084997222","-76.70763889","Velocidad Viento (10 min)","m/s"
"0021055501","0103","2023-07-29T06:15:00.000","0.6820923","SIMON CAMPOS  - AUT","HUILA","LA PLATA","ALTO MAGDALENA","2.345830556","-75.87805556","Velocidad Viento (10 min)","m/s"
"0026125061","0103","2023-07-29T01:40:00.000","2.2","APTO EL EDEN","QUINDÍO","ARMENIA","CAUCA","4.455","-75.766","Velocidad Viento (10 min)","m/s"
"0016015502","0103","2023-07-29T23:15:00.000","0","BLONAY  - AUT","NORTE DE SANTANDER","CHINÁCOTA","CATATUMBO","7.564997222","-72.62110833","Velocidad Viento (10 min)","m/s"
"0026145504","0103","2023-07-29T11:15:00.000","1.748913","OSPIRMA  - AUT","RISARALDA","GUÁTICA","CAUCA","5.325552778","-75.812775","Velocidad Viento (10 min)","m/s"
"0026165501","0103","2023-07-29T03:10:00.000","0.1556418","EL CIPRES  - AUT","CALDAS","SALAMINA","CAUCA","5.433333333","-75.5","Velocidad Viento (10 min)","m/s"
"0026075501","0103","2023-07-29T12:55:00.000","2.255732","FLORIDA  - AUT","VALLE DEL CAUCA","FLORIDA","CAUCA","3.291469444","-76.17735833","Velocidad Viento (10 min)","m/s"
"0026085501","0103","2023-07-29T18:45:00.000","2.463065","LA CELIA  - AUT","RISARALDA","LA CELIA","CAUCA","5.001330556","-75.998","Velocidad Viento (10 min)","m/s"
"0021025030","0103","2023-07-29T20:30:00.000","3.9","ALTAMIRA EL GRIFO","HUILA","ALTAMIRA","ALTO MAGDALENA","2.079","-75.736","Velocidad Viento (10 min)","m/s"
"0026125061","0103","2023-07-29T06:00:00.000","3.3","APTO EL EDEN","QUINDÍO","ARMENIA","CAUCA","4.455","-75.766","Velocidad Viento (10 min)","m/s"
"0048015040","0103","2023-07-29T11:20:00.000","1.6","PTO NARIÑO","AMAZONAS","PUERTO NARIÑO","AMAZONAS - DIRECTOS","-3.78","-70.363","Velocidad Viento (10 min)","m/s"
"0052055090","0103","2023-07-29T10:30:00.000","5.8","SINDAGUA","NARIÑO","TANGUA","PATÍA","1.108","-77.389","Velocidad Viento (10 min)","m/s"
"0035095130","0103","2023-07-29T17:30:00.000","1","LAGUNA DE LA PLAZA","ARAUCA","SARAVENA","CASANARE","6.362","-72.282","Velocidad Viento (10 min)","m/s"
"0021140120","0103","2023-07-29T00:00:00.000","3.4","CRUCES LAS","TOLIMA","ALPUJARRA","ALTO MAGDALENA","3.426","-74.92","Velocidad Viento (10 min)","m/s"
"0023025040","0103","2023-07-29T20:20:00.000","2.8","ALBANIA","TOLIMA","MARIQUITA","MEDIO MAGDALENA","5.286","-74.903","Velocidad Viento (10 min)","m/s"
"2201500047","0103","2023-07-29T17:40:00.000","0.5","HERRERA - AUT","TOLIMA","PLANADAS","SALDAÑA","3.284138889","-75.80245","Velocidad Viento (10 min)","m/s"
"0016015502","0103","2023-07-29T10:20:00.000","1.039858","BLONAY  - AUT","NORTE DE SANTANDER","CHINÁCOTA","CATATUMBO","7.564997222","-72.62110833","Velocidad Viento (10 min)","m/s"
"0024055501","0103","2023-07-29T01:45:00.000","3.726271","CHUCURI  - AUT","SANTANDER","SAN VICENTE DE CHUCURÍ","SOGAMOSO","6.863566667","-73.38411667","Velocidad Viento (10 min)","m/s"
"0024015503","0103","2023-07-29T12:10:00.000","1.479016","CONFINES  - AUT","SANTANDER","CONFINES","SOGAMOSO","6.373027778","-73.20760833","Velocidad Viento (10 min)","m/s"
"0026085501","0103","2023-07-29T01:10:00.000","0","LA CELIA  - AUT","RISARALDA","LA CELIA","CAUCA","5.001330556","-75.998","Velocidad Viento (10 min)","m/s"
"0016015501","0103","2023-07-29T00:20:00.000","8.4","APTO CAMILO DAZA","NORTE DE SANTANDER","CÚCUTA","CATATUMBO","7.932","-72.511","Velocidad Viento (10 min)","m/s"
"0023085501","0103","2023-07-29T11:55:00.000","0.559634","COCORNA  - AUT","ANTIOQUIA","COCORNÁ","MEDIO MAGDALENA","6.061941667","-75.18666667","Velocidad Viento (10 min)","m/s"
"0028025502","0103","2023-07-29T19:50:00.000","1.5","APTO ALFONSO LOPEZ","CESAR","VALLEDUPAR","CESAR","10.436","-73.248","Velocidad Viento (10 min)","m/s"
"0044055010","0103","2023-07-29T02:30:00.000","0.8","TRES ESQUINAS","CAQUETA","SOLANO","CAQUETÁ","0.738","-75.236","Velocidad Viento (10 min)","m/s"
"0024015503","0103","2023-07-29T09:30:00.000","1.092286","CONFINES  - AUT","SANTANDER","CONFINES","SOGAMOSO","6.373027778","-73.20760833","Velocidad Viento (10 min)","m/s"
"0053115502","0103","2023-07-29T00:00:00.000","0.3640922","JULIO FERNANDEZ  - AUT","VALLE DEL CAUCA","RESTREPO","TAPAJE - DAGUA - DIRECTOS","3.809163889","-76.53305556","Velocidad Viento (10 min)","m/s"
"0024015503","0103","2023-07-29T00:25:00.000","0","CONFINES  - AUT","SANTANDER","CONFINES","SOGAMOSO","6.373027778","-73.20760833","Velocidad Viento (10 min)","m/s"
"0024015501","0103","2023-07-29T21:05:00.000","0.19692","BERTHA  - AUT","BOYACÁ","MONIQUIRÁ","SOGAMOSO","5.882777778","-73.57333056","Velocidad Viento (10 min)","m/s"
"0026075501","0103","2023-07-29T20:25:00.000","0","FLORIDA  - AUT","VALLE DEL CAUCA","FLORIDA","CAUCA","3.291469444","-76.17735833","Velocidad Viento (10 min)","m/s"
"0026175501","0103","2023-07-29T13:45:00.000","1.194676","RAFAEL ESCOBAR  - AUT","CALDAS","SUPIA","CAUCA","5.45","-75.63305556","Velocidad Viento (10 min)","m/s"
"0026145501","0103","2023-07-29T12:35:00.000","3.653167","APIA  - AUT","RISARALDA","APÍA","CAUCA","5.105055556","-75.93305556","Velocidad Viento (10 min)","m/s"
"0023025502","0103","2023-07-29T21:55:00.000","2.122882","ALMACAFE LETRAS  - AUT","CALDAS","MANIZALES","MEDIO MAGDALENA","5.044997222","-75.33221944","Velocidad Viento (10 min)","m/s"
"0026125508","0103","2023-07-29T11:20:00.000","2.095699","LACATALINA  - AUT","RISARALDA","PEREIRA","CAUCA","4.7475","-75.73805556","Velocidad Viento (10 min)","m/s"
"0052050060","0103","2023-07-29T17:20:00.000","2.2","RIO BOBO","NARIÑO","PASTO","PATÍA","1.099","-77.3","Velocidad Viento (10 min)","m/s"
"0023085501","0103","2023-07-29T07:30:00.000","0","COCORNA  - AUT","ANTIOQUIA","COCORNÁ","MEDIO MAGDALENA","6.061941667","-75.18666667","Velocidad Viento (10 min)","m/s"
"0026075501","0103","2023-07-29T05:30:00.000","0","FLORIDA  - AUT","VALLE DEL CAUCA","FLORIDA","CAUCA","3.291469444","-76.17735833","Velocidad Viento (10 min)","m/s"
"0052055090","0103","2023-07-29T08:40:00.000","3.4","SINDAGUA","NARIÑO","TANGUA","PATÍA","1.108","-77.389","Velocidad Viento (10 min)","m/s"
"0015065180","0103","2023-07-29T04:10:00.000","3.8","APTO ALMIRANTE PADILLA TX GPRS","LA GUAJIRA","RIOHACHA","CARIBE - GUAJIRA","11.53","-72.918","Velocidad Viento (10 min)","m/s"
"0035260050","0103","2023-07-29T08:50:00.000","0.9","VUELTA MALA","VICHADA","LA PRIMAVERA","META","5.561","-70.281","Velocidad Viento (10 min)","m/s"
"0035060210","0103","2023-07-29T16:40:00.000","1.7","CLARAVAL","CUNDINAMARCA","JUNÍN","META","4.65","-73.641","Velocidad Viento (10 min)","m/s"
"0029045190","0103","2023-07-29T14:10:00.000","3.7","APTO ERNESTO CORTIZOS TX GPRS","ATLÁNTICO","SOLEDAD","BAJO MAGDALENA","10.918","-74.78","Velocidad Viento (10 min)","m/s"
"0021055501","0103","2023-07-29T04:35:00.000","0","SIMON CAMPOS  - AUT","HUILA","LA PLATA","ALTO MAGDALENA","2.345830556","-75.87805556","Velocidad Viento (10 min)","m/s"
"0016015502","0103","2023-07-29T21:00:00.000","0","BLONAY  - AUT","NORTE DE SANTANDER","CHINÁCOTA","CATATUMBO","7.564997222","-72.62110833","Velocidad Viento (10 min)","m/s"
"0022055020","0103","2023-07-29T00:50:00.000","1","MESA DE POLE","TOLIMA","ATACO","SALDAÑA","3.456","-75.536","Velocidad Viento (10 min)","m/s"
"0021215501","0103","2023-07-29T13:55:00.000","1.838425","ESPERANZA LA  - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.45","-75.25","Velocidad Viento (10 min)","m/s"
"0021035040","0103","2023-07-29T06:00:00.000","1.7","LIBANO EL","HUILA","SUAZA","ALTO MAGDALENA","1.868","-75.828","Velocidad Viento (10 min)","m/s"
"0032075501","0103","2023-07-29T08:35:00.000","0","LEJANIAS  - AUT","META","LEJANÍAS","GUAVIARE","3.51995","-74.08978611","Velocidad Viento (10 min)","m/s"
"0011045010","0103","2023-07-29T02:20:00.000","1.7","PR CHOCO: APTO EL CARANO","CHOCO","QUIBDÓ","ATRATO - DARIÉN","5.691","-76.644","Velocidad Viento (10 min)","m/s"
"0021125010","0103","2023-07-29T07:50:00.000","1","SANTA MARIA","HUILA","SANTA MARÍA","ALTO MAGDALENA","2.936","-75.589","Velocidad Viento (10 min)","m/s"
"0026075501","0103","2023-07-29T05:05:00.000","0","FLORIDA  - AUT","VALLE DEL CAUCA","FLORIDA","CAUCA","3.291469444","-76.17735833","Velocidad Viento (10 min)","m/s"
"0011175000","0103","2023-07-29T19:40:00.000","0.9","PR CHOCO: ATRATO","CHOCÓ","EL ATRATO","ATRATO - DARIÉN","5.529","-76.634","Velocidad Viento (10 min)","m/s"
"0052055501","0103","2023-07-29T17:55:00.000","0.6729016","OSPINA PEREZ  - AUT","NARIÑO","CONSACÁ","PATÍA","1.254722222","-77.48777778","Velocidad Viento (10 min)","m/s"
"0024015503","0103","2023-07-29T23:55:00.000","0.5292166","CONFINES  - AUT","SANTANDER","CONFINES","SOGAMOSO","6.373027778","-73.20760833","Velocidad Viento (10 min)","m/s"
"0026215501","0103","2023-07-29T13:45:00.000","2.002031","CONCORDIA  - AUT","ANTIOQUIA","CONCORDIA","CAUCA","6.042441667","-75.92149722","Velocidad Viento (10 min)","m/s"
"0023085501","0103","2023-07-29T08:50:00.000","0","COCORNA  - AUT","ANTIOQUIA","COCORNÁ","MEDIO MAGDALENA","6.061941667","-75.18666667","Velocidad Viento (10 min)","m/s"
"0021185080","0103","2023-07-29T06:20:00.000","0","VALLE DE SAN JUAN","TOLIMA","VALLE DE SAN JUAN","ALTO MAGDALENA","4.216","-75.105","Velocidad Viento (10 min)","m/s"
"0025025240","0103","2023-07-29T18:50:00.000","1.3","MAJAGUAL","BOLIVAR","ACHÍ","BAJO MAGDALENA- CAUCA -SAN JORGE","8.544","-74.543","Velocidad Viento (10 min)","m/s"
"0023085501","0103","2023-07-29T13:20:00.000","1.439037","COCORNA  - AUT","ANTIOQUIA","COCORNÁ","MEDIO MAGDALENA","6.061941667","-75.18666667","Velocidad Viento (10 min)","m/s"
"0026215501","0103","2023-07-29T17:25:00.000","1.277974","CONCORDIA  - AUT","ANTIOQUIA","CONCORDIA","CAUCA","6.042441667","-75.92149722","Velocidad Viento (10 min)","m/s"
"0026125061","0103","2023-07-29T23:10:00.000","2.5","APTO EL EDEN","QUINDÍO","ARMENIA","CAUCA","4.455","-75.766","Velocidad Viento (10 min)","m/s"
"0022070030","0103","2023-07-29T16:00:00.000","2","SANTA HELENA","TOLIMA","RONCESVALLES","SALDAÑA","4.125","-75.5","Velocidad Viento (10 min)","m/s"
"0026125502","0103","2023-07-29T15:50:00.000","0.7503394","CAICEDONIA  - AUT","VALLE DEL CAUCA","CAICEDONIA","CAUCA","4.297558333","-75.86396111","Velocidad Viento (10 min)","m/s"
"0026125506","0103","2023-07-29T17:40:00.000","0","EL AGRADO  - AUT","QUINDÍO","MONTENEGRO","CAUCA","4.518333333","-75.7925","Velocidad Viento (10 min)","m/s"
"0053115502","0103","2023-07-29T18:20:00.000","2.115626","JULIO FERNANDEZ  - AUT","VALLE DEL CAUCA","RESTREPO","TAPAJE - DAGUA - DIRECTOS","3.809163889","-76.53305556","Velocidad Viento (10 min)","m/s"
"0035020300","0103","2023-07-29T23:20:00.000","0.1","GUTIERREZ","CUNDINAMARCA","GUTIÉRREZ","META","4.254","-74.003","Velocidad Viento (10 min)","m/s"
"0016055501","0103","2023-07-29T09:05:00.000","2.574956","GABRIEL MARIA  - AUT","NORTE DE SANTANDER","CONVENCIÓN","CATATUMBO","8.412497222","-73.33944167","Velocidad Viento (10 min)","m/s"
"0021215501","0103","2023-07-29T10:45:00.000","1.015531","ESPERANZA LA  - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.45","-75.25","Velocidad Viento (10 min)","m/s"
"0026165501","0103","2023-07-29T14:20:00.000","2.424337","EL CIPRES  - AUT","CALDAS","SALAMINA","CAUCA","5.433333333","-75.5","Velocidad Viento (10 min)","m/s"
"0044035501","0103","2023-07-29T13:20:00.000","2.807708","PAUJIL  - AUT","CAQUETA","EL PAUJIL","CAQUETÁ","1.573819444","-75.3402","Velocidad Viento (10 min)","m/s"
"0026065502","0103","2023-07-29T18:55:00.000","2.972448","TRINIDAD LA  - AUT","CAUCA","PIENDAMÓ","CAUCA","2.750555556","-76.57916667","Velocidad Viento (10 min)","m/s"
"0011175000","0103","2023-07-29T23:20:00.000","0.8","PR CHOCO: ATRATO","CHOCÓ","EL ATRATO","ATRATO - DARIÉN","5.529","-76.634","Velocidad Viento (10 min)","m/s"
"0016015501","0103","2023-07-29T14:50:00.000","6.9","APTO CAMILO DAZA","NORTE DE SANTANDER","CÚCUTA","CATATUMBO","7.932","-72.511","Velocidad Viento (10 min)","m/s"
"0026125506","0103","2023-07-29T03:00:00.000","0","EL AGRADO  - AUT","QUINDÍO","MONTENEGRO","CAUCA","4.518333333","-75.7925","Velocidad Viento (10 min)","m/s"
"0015085030","0103","2023-07-29T09:20:00.000","4","ESCUELA AGRICOLA CARRAIPIA  - AUT","LA GUAJIRA","MAICAO","CARIBE - GUAJIRA","11.21675","-72.35994444","Velocidad Viento (10 min)","m/s"
"0026155503","0103","2023-07-29T11:10:00.000","1.654087","PLANALTO  - AUT","CALDAS","MANIZALES","CAUCA","4.989722222","-75.58971944","Velocidad Viento (10 min)","m/s"
"0024015503","0103","2023-07-29T08:45:00.000","0.5714871","CONFINES  - AUT","SANTANDER","CONFINES","SOGAMOSO","6.373027778","-73.20760833","Velocidad Viento (10 min)","m/s"
"0026135503","0103","2023-07-29T03:40:00.000","0","NARANJAL  - AUT","CALDAS","CHINCHINA","CAUCA","4.971944444","-75.65221944","Velocidad Viento (10 min)","m/s"
"0044015060","0103","2023-07-29T17:00:00.000","0.8","ACUEDUCTO MOCOA - AUT","PUTUMAYO","MOCOA","CAQUETÁ","1.157333333","-76.65183333","Velocidad Viento (10 min)","m/s"
"0044015060","0103","2023-07-29T04:40:00.000","1.3","ACUEDUCTO MOCOA - AUT","PUTUMAYO","MOCOA","CAQUETÁ","1.157333333","-76.65183333","Velocidad Viento (10 min)","m/s"
"0028045501","0103","2023-07-29T03:50:00.000","0","PUEBLO BELLO  - AUT","CESAR","PUEBLO BELLO","CESAR","10.42166667","-73.57471944","Velocidad Viento (10 min)","m/s"
"0026185501","0103","2023-07-29T06:30:00.000","0","SONSON  - AUT","ANTIOQUIA","SONSÓN","CAUCA","5.677719444","-75.34780556","Velocidad Viento (10 min)","m/s"
"0026185501","0103","2023-07-29T08:00:00.000","0","SONSON  - AUT","ANTIOQUIA","SONSÓN","CAUCA","5.677719444","-75.34780556","Velocidad Viento (10 min)","m/s"
"0052055501","0103","2023-07-29T08:20:00.000","1.160872","OSPINA PEREZ  - AUT","NARIÑO","CONSACÁ","PATÍA","1.254722222","-77.48777778","Velocidad Viento (10 min)","m/s"
"0011080010","0103","2023-07-29T11:50:00.000","0.9","PR CHOCO: BELLAVISTA","CHOCÓ","BOJAYÁ (BELLAVISTA)","ATRATO - DARIÉN","6.559","-76.885","Velocidad Viento (10 min)","m/s"
"0023025501","0103","2023-07-29T07:00:00.000","1.529523","MANZANARES  - AUT","CALDAS","MANZANARES","MEDIO MAGDALENA","5.163913889","-75.11740833","Velocidad Viento (10 min)","m/s"
"0026135503","0103","2023-07-29T16:45:00.000","0","NARANJAL  - AUT","CALDAS","CHINCHINA","CAUCA","4.971944444","-75.65221944","Velocidad Viento (10 min)","m/s"
"0052055501","0103","2023-07-29T20:00:00.000","1.980003","OSPINA PEREZ  - AUT","NARIÑO","CONSACÁ","PATÍA","1.254722222","-77.48777778","Velocidad Viento (10 min)","m/s"
"0052015501","0103","2023-07-29T15:10:00.000","0","BALBOA  - AUT","CAUCA","BALBOA","PATÍA","2.125191667","-77.19266667","Velocidad Viento (10 min)","m/s"
"0016055501","0103","2023-07-29T21:15:00.000","1.752234","GABRIEL MARIA  - AUT","NORTE DE SANTANDER","CONVENCIÓN","CATATUMBO","8.412497222","-73.33944167","Velocidad Viento (10 min)","m/s"
"0054035501","0103","2023-07-29T03:45:00.000","1.130373","SANTIAGO GUTIERREZ  - AUT","VALLE DEL CAUCA","ARGELIA","SAN JUÁN","4.726388889","-76.11446944","Velocidad Viento (10 min)","m/s"
"0021205670","0103","2023-07-29T10:30:00.000","1.2","FLORIDA LA","CUNDINAMARCA","ANOLAIMA","ALTO MAGDALENA","4.771","-74.438","Velocidad Viento (10 min)","m/s"
"0026205501","0103","2023-07-29T14:05:00.000","2.781151","EL ROSARIO  - AUT","ANTIOQUIA","VENECIA","CAUCA","5.625830556","-75.70527778","Velocidad Viento (10 min)","m/s"
"0053115502","0103","2023-07-29T17:50:00.000","1.849689","JULIO FERNANDEZ  - AUT","VALLE DEL CAUCA","RESTREPO","TAPAJE - DAGUA - DIRECTOS","3.809163889","-76.53305556","Velocidad Viento (10 min)","m/s"
"0026075501","0103","2023-07-29T14:55:00.000","2.602953","FLORIDA  - AUT","VALLE DEL CAUCA","FLORIDA","CAUCA","3.291469444","-76.17735833","Velocidad Viento (10 min)","m/s"
"0053115502","0103","2023-07-29T16:30:00.000","2.50232","JULIO FERNANDEZ  - AUT","VALLE DEL CAUCA","RESTREPO","TAPAJE - DAGUA - DIRECTOS","3.809163889","-76.53305556","Velocidad Viento (10 min)","m/s"
"0026205501","0103","2023-07-29T12:55:00.000","1.347427","EL ROSARIO  - AUT","ANTIOQUIA","VENECIA","CAUCA","5.625830556","-75.70527778","Velocidad Viento (10 min)","m/s"
"0022070030","0103","2023-07-29T17:50:00.000","2.1","SANTA HELENA","TOLIMA","RONCESVALLES","SALDAÑA","4.125","-75.5","Velocidad Viento (10 min)","m/s"
"0032075501","0103","2023-07-29T12:25:00.000","0.9928377","LEJANIAS  - AUT","META","LEJANÍAS","GUAVIARE","3.51995","-74.08978611","Velocidad Viento (10 min)","m/s"
"0026155503","0103","2023-07-29T08:15:00.000","0","PLANALTO  - AUT","CALDAS","MANIZALES","CAUCA","4.989722222","-75.58971944","Velocidad Viento (10 min)","m/s"
"0024015501","0103","2023-07-29T23:20:00.000","0","BERTHA  - AUT","BOYACÁ","MONIQUIRÁ","SOGAMOSO","5.882777778","-73.57333056","Velocidad Viento (10 min)","m/s"
"0026215501","0103","2023-07-29T12:10:00.000","2.842394","CONCORDIA  - AUT","ANTIOQUIA","CONCORDIA","CAUCA","6.042441667","-75.92149722","Velocidad Viento (10 min)","m/s"
"0026145501","0103","2023-07-29T04:20:00.000","0","APIA  - AUT","RISARALDA","APÍA","CAUCA","5.105055556","-75.93305556","Velocidad Viento (10 min)","m/s"
"0032075501","0103","2023-07-29T05:05:00.000","0","LEJANIAS  - AUT","META","LEJANÍAS","GUAVIARE","3.51995","-74.08978611","Velocidad Viento (10 min)","m/s"
"0021165501","0103","2023-07-29T05:30:00.000","7.116029","DOLORES  - AUT","TOLIMA","DOLORES","ALTO MAGDALENA","3.537155556","-74.82982778","Velocidad Viento (10 min)","m/s"
"0032075501","0103","2023-07-29T20:25:00.000","0","LEJANIAS  - AUT","META","LEJANÍAS","GUAVIARE","3.51995","-74.08978611","Velocidad Viento (10 min)","m/s"
"0032075501","0103","2023-07-29T09:50:00.000","1.075473","LEJANIAS  - AUT","META","LEJANÍAS","GUAVIARE","3.51995","-74.08978611","Velocidad Viento (10 min)","m/s"
"0022025501","0103","2023-07-29T04:05:00.000","0","ATACO  - AUT","TOLIMA","ATACO","SALDAÑA","3.416666667","-75.63305556","Velocidad Viento (10 min)","m/s"
"0026125504","0103","2023-07-29T10:35:00.000","1.491877","PARAGUAICITO  - AUT","QUINDÍO","BUENAVISTA","CAUCA","4.395555556","-75.73416667","Velocidad Viento (10 min)","m/s"
"0026155503","0103","2023-07-29T20:05:00.000","0.3345582","PLANALTO  - AUT","CALDAS","MANIZALES","CAUCA","4.989722222","-75.58971944","Velocidad Viento (10 min)","m/s"
"0026125508","0103","2023-07-29T13:50:00.000","1.875668","LACATALINA  - AUT","RISARALDA","PEREIRA","CAUCA","4.7475","-75.73805556","Velocidad Viento (10 min)","m/s"
"0026125506","0103","2023-07-29T07:00:00.000","1.524988","EL AGRADO  - AUT","QUINDÍO","MONTENEGRO","CAUCA","4.518333333","-75.7925","Velocidad Viento (10 min)","m/s"
"0026125502","0103","2023-07-29T02:10:00.000","0","CAICEDONIA  - AUT","VALLE DEL CAUCA","CAICEDONIA","CAUCA","4.297558333","-75.86396111","Velocidad Viento (10 min)","m/s"
"0021255501","0103","2023-07-29T08:10:00.000","0.9299167","LA TRINIDAD  - AUT","TOLIMA","LÍBANO","ALTO MAGDALENA","4.895","-75.04","Velocidad Viento (10 min)","m/s"
"0026125502","0103","2023-07-29T05:40:00.000","0","CAICEDONIA  - AUT","VALLE DEL CAUCA","CAICEDONIA","CAUCA","4.297558333","-75.86396111","Velocidad Viento (10 min)","m/s"
"0021015502","0103","2023-07-29T16:55:00.000","0.4280423","SAN AGUSTIN  - AUT","HUILA","SAN AGUSTÍN","ALTO MAGDALENA","1.851416667","-76.30433056","Velocidad Viento (10 min)","m/s"
"0044035501","0103","2023-07-29T10:30:00.000","2.957321","PAUJIL  - AUT","CAQUETA","EL PAUJIL","CAQUETÁ","1.573819444","-75.3402","Velocidad Viento (10 min)","m/s"
"0052055090","0103","2023-07-29T13:20:00.000","3.2","SINDAGUA","NARIÑO","TANGUA","PATÍA","1.108","-77.389","Velocidad Viento (10 min)","m/s"
"0021165501","0103","2023-07-29T21:05:00.000","6.905904","DOLORES  - AUT","TOLIMA","DOLORES","ALTO MAGDALENA","3.537155556","-74.82982778","Velocidad Viento (10 min)","m/s"
"0022055020","0103","2023-07-29T19:20:00.000","0.7","MESA DE POLE","TOLIMA","ATACO","SALDAÑA","3.456","-75.536","Velocidad Viento (10 min)","m/s"
"0023085501","0103","2023-07-29T08:25:00.000","0","COCORNA  - AUT","ANTIOQUIA","COCORNÁ","MEDIO MAGDALENA","6.061941667","-75.18666667","Velocidad Viento (10 min)","m/s"
"0021215501","0103","2023-07-29T21:20:00.000","0.08238651","ESPERANZA LA  - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.45","-75.25","Velocidad Viento (10 min)","m/s"
"0022025501","0103","2023-07-29T06:25:00.000","0","ATACO  - AUT","TOLIMA","ATACO","SALDAÑA","3.416666667","-75.63305556","Velocidad Viento (10 min)","m/s"
"0052055501","0103","2023-07-29T22:45:00.000","0","OSPINA PEREZ  - AUT","NARIÑO","CONSACÁ","PATÍA","1.254722222","-77.48777778","Velocidad Viento (10 min)","m/s"
"0026125506","0103","2023-07-29T06:05:00.000","0","EL AGRADO  - AUT","QUINDÍO","MONTENEGRO","CAUCA","4.518333333","-75.7925","Velocidad Viento (10 min)","m/s"
"0022055020","0103","2023-07-29T04:10:00.000","1","MESA DE POLE","TOLIMA","ATACO","SALDAÑA","3.456","-75.536","Velocidad Viento (10 min)","m/s"
"0026155503","0103","2023-07-29T18:50:00.000","0.4665403","PLANALTO  - AUT","CALDAS","MANIZALES","CAUCA","4.989722222","-75.58971944","Velocidad Viento (10 min)","m/s"
"0022025501","0103","2023-07-29T08:20:00.000","0","ATACO  - AUT","TOLIMA","ATACO","SALDAÑA","3.416666667","-75.63305556","Velocidad Viento (10 min)","m/s"
"0053115502","0103","2023-07-29T03:05:00.000","1.714608","JULIO FERNANDEZ  - AUT","VALLE DEL CAUCA","RESTREPO","TAPAJE - DAGUA - DIRECTOS","3.809163889","-76.53305556","Velocidad Viento (10 min)","m/s"
"0021165501","0103","2023-07-29T03:30:00.000","6.049025","DOLORES  - AUT","TOLIMA","DOLORES","ALTO MAGDALENA","3.537155556","-74.82982778","Velocidad Viento (10 min)","m/s"
"0021215501","0103","2023-07-29T10:20:00.000","1.677186","ESPERANZA LA  - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.45","-75.25","Velocidad Viento (10 min)","m/s"
"0011080010","0103","2023-07-29T15:00:00.000","1.8","PR CHOCO: BELLAVISTA","CHOCÓ","BOJAYÁ (BELLAVISTA)","ATRATO - DARIÉN","6.559","-76.885","Velocidad Viento (10 min)","m/s"
"0052055230","0103","2023-07-29T22:00:00.000","1.3","AEROPUERTO SAN LUIS - AUT","NARIÑO","ALDANA","PATÍA","0.857","-77.678","Velocidad Viento (10 min)","m/s"
"0026125504","0103","2023-07-29T13:40:00.000","0.3261546","PARAGUAICITO  - AUT","QUINDÍO","BUENAVISTA","CAUCA","4.395555556","-75.73416667","Velocidad Viento (10 min)","m/s"
"0052050080","0103","2023-07-29T12:50:00.000","0.8","TANGUA","NARIÑO","TANGUA","PATÍA","1.094","-77.392","Velocidad Viento (10 min)","m/s"
"0022045502","0103","2023-07-29T22:05:00.000","0.5698454","EL RUBY  - AUT","TOLIMA","PLANADAS","SALDAÑA","3.95","-75.66666667","Velocidad Viento (10 min)","m/s"
"0025025380","0103","2023-07-29T13:50:00.000","1.2","SAN BENITO ABAD - LA MOJANA TX GPRS/GOES","SUCRE","SAN BENITO ABAD","BAJO MAGDALENA- CAUCA -SAN JORGE","9.164","-75.045","Velocidad Viento (10 min)","m/s"
"0026205501","0103","2023-07-29T08:35:00.000","0.6880727","EL ROSARIO  - AUT","ANTIOQUIA","VENECIA","CAUCA","5.625830556","-75.70527778","Velocidad Viento (10 min)","m/s"
"0052055501","0103","2023-07-29T18:20:00.000","2.218805","OSPINA PEREZ  - AUT","NARIÑO","CONSACÁ","PATÍA","1.254722222","-77.48777778","Velocidad Viento (10 min)","m/s"
"0026125508","0103","2023-07-29T19:15:00.000","0.7480882","LACATALINA  - AUT","RISARALDA","PEREIRA","CAUCA","4.7475","-75.73805556","Velocidad Viento (10 min)","m/s"
"0021115501","0103","2023-07-29T06:40:00.000","0.004950196","TELLO  - AUT","HUILA","TELLO","ALTO MAGDALENA","2.960666667","-75.02849722","Velocidad Viento (10 min)","m/s"
